Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
NND16FF05C,,2,0,DCA Definitive Contract,"$18,268.17 ",30-Sep-16,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA ARMSTRONG FLIGHT RESEARCH CNTR,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,NIPOMO,CA,934448848,,,JWQTE62TCCG7,JWQTE62TCCG7,T. SIMONS CO.  INC.,"T. SIMONS CO., INC.",
NND16FF05C,,3,0,DCA Definitive Contract,"$3,713.93 ",18-Nov-16,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA ARMSTRONG FLIGHT RESEARCH CNTR,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,NIPOMO,CA,934448848,,,JWQTE62TCCG7,JWQTE62TCCG7,T. SIMONS CO.  INC.,"T. SIMONS CO., INC.",
NND16FF05C,,4,0,DCA Definitive Contract,$0.00 ,10-Nov-16,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA ARMSTRONG FLIGHT RESEARCH CNTR,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,NIPOMO,CA,934448848,,,JWQTE62TCCG7,JWQTE62TCCG7,T. SIMONS CO.  INC.,"T. SIMONS CO., INC.",
NND16FF05C,,5,0,DCA Definitive Contract,$0.00 ,23-Jun-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA ARMSTRONG FLIGHT RESEARCH CNTR,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,NIPOMO,CA,934448848,,,JWQTE62TCCG7,JWQTE62TCCG7,T. SIMONS CO.  INC.,"T. SIMONS CO., INC.",31PE9
NNH16CA02C,,0,0,DCA Definitive Contract,"$119,724.20 ",29-Mar-16,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",
NNH16CA02C,,10,0,DCA Definitive Contract,$0.00 ,15-Dec-20,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,11,0,DCA Definitive Contract,"$60,000.00 ",31-Mar-21,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,12,0,DCA Definitive Contract,$0.00 ,29-Jul-21,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,13,0,DCA Definitive Contract,$0.00 ,28-Mar-23,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,1,0,DCA Definitive Contract,"$84,431.08 ",29-Mar-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,2,0,DCA Definitive Contract,"$70,140.24 ",30-Mar-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,3,0,DCA Definitive Contract,$0.00 ,22-May-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,4,0,DCA Definitive Contract,"$32,000.00 ",11-Feb-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,5,0,DCA Definitive Contract,"$71,399.28 ",19-Mar-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,6,0,DCA Definitive Contract,"$25,000.00 ",9-Apr-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,7,0,DCA Definitive Contract,"$100,000.00 ",23-Mar-20,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,8,0,DCA Definitive Contract,"$28,309.73 ",9-Jun-20,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NNH16CA02C,,9,0,DCA Definitive Contract,$0.00 ,6-Oct-20,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA HEADQUARTERS,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",BRYANS ROAD,MD,206163114,,,G1MGK4EACGW3,G1MGK4EACGW3,UNIVERSAL SERVICES PROVIDER  LLC,"UNIVERSAL SERVICES PROVIDER, LLC",4USJ3
NRCHQ1017T0001,NNG15SD01B,0,0,DO Delivery Order,"$67,430.54 ",24-Apr-17,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",541519,OTHER COMPUTER RELATED SERVICES,LEESBURG,VA,201753729,,,TSL3JWEH5XX1,TSL3JWEH5XX1,FEDBIZ IT SOLUTIONS LLC,FEDBIZ IT SOLUTIONS LLC,6ETQ1
NRCHQ1017T0001,NNG15SD01B,M0001,0,DO Delivery Order,$0.00 ,1-Oct-21,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",541519,OTHER COMPUTER RELATED SERVICES,LEESBURG,VA,201753729,,,TSL3JWEH5XX1,TSL3JWEH5XX1,FEDBIZ IT SOLUTIONS LLC,FEDBIZ IT SOLUTIONS LLC,6ETQ1
NRCHQ13C100035,,0,0,IDC Indefinite Delivery Contract,"$20,000.00 ",5-Apr-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0004,0,IDC Indefinite Delivery Contract,$0.00 ,17-Dec-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0005,0,IDC Indefinite Delivery Contract,$0.00 ,7-Apr-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0006,0,IDC Indefinite Delivery Contract,$0.00 ,18-Jul-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0007,0,IDC Indefinite Delivery Contract,$0.00 ,8-Sep-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0008,0,IDC Indefinite Delivery Contract,$0.00 ,27-Jul-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0009,0,IDC Indefinite Delivery Contract,$0.00 ,24-Feb-16,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0010,0,IDC Indefinite Delivery Contract,$0.00 ,16-May-16,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0011,0,IDC Indefinite Delivery Contract,$0.00 ,7-Oct-16,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M0012,0,IDC Indefinite Delivery Contract,$0.00 ,4-Jan-17,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M001,0,IDC Indefinite Delivery Contract,$0.00 ,23-Apr-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M002,0,IDC Indefinite Delivery Contract,$0.00 ,20-Jun-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13C100035,,M003,0,IDC Indefinite Delivery Contract,"($20,000.00)",23-Sep-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,0,0,DO Delivery Order,"$200,000.00 ",23-Sep-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0001,0,DO Delivery Order,$0.00 ,22-Nov-13,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0002,0,DO Delivery Order,"$357,933.50 ",7-Apr-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0003,0,DO Delivery Order,$0.00 ,23-Sep-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0004,0,DO Delivery Order,"$8,405.83 ",29-Sep-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0005,0,DO Delivery Order,"$23,432.96 ",16-Dec-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0006,0,DO Delivery Order,"$9,856.08 ",7-Jan-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0007,0,DO Delivery Order,"$19,737.90 ",7-Apr-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ13T100001,NRCHQ13C100035,M0008,0,DO Delivery Order,"$3,797.96 ",27-Apr-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0001,NRCHQ13C100035,0,0,DO Delivery Order,"$20,000.00 ",11-Jul-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0001,NRCHQ13C100035,M0001,0,DO Delivery Order,"$57,726.96 ",1-Aug-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0001,NRCHQ13C100035,M0002,0,DO Delivery Order,"$4,654.17 ",30-Sep-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0002,NRCHQ13C100035,0,0,DO Delivery Order,"$34,611.61 ",21-Jul-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0002,NRCHQ13C100035,M0001,0,DO Delivery Order,"$3,407.24 ",3-Dec-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0003,NRCHQ13C100035,0,0,DO Delivery Order,"$46,000.00 ",21-Jul-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0003,NRCHQ13C100035,M0001,0,DO Delivery Order,"$15,620.74 ",30-Sep-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0003,NRCHQ13C100035,M0002,0,DO Delivery Order,"$3,230.08 ",21-Nov-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,0,0,DO Delivery Order,"$321,302.37 ",7-Aug-14,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0001,0,DO Delivery Order,$0.00 ,27-Jul-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0002,0,DO Delivery Order,$0.00 ,2-Sep-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0003,0,DO Delivery Order,$0.00 ,10-Sep-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0004,0,DO Delivery Order,$0.00 ,24-Sep-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0005,0,DO Delivery Order,$0.00 ,14-Dec-15,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0006,0,DO Delivery Order,"$27,892.42 ",8-Mar-16,,3100,NUCLEAR REGULATORY COMMISSION,OFFICE OF ADMINISTRATION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4014T0004,NRCHQ13C100035,M0007,0,DO Delivery Order,"$13,180.46 ",21-Apr-16,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
